symbol,name,sector,industry,revenue,ebitda,ebitda_margin_pct,total_debt,market_cap,insider_holding_pct,revenue_growth_pct,return_on_equity_pct,return_on_capital_employed_pct,promoter_pledge_pct,net_income,as_of_date,status,financial_currency,currency_flag,total_assets,retained_earnings,working_capital,current_ratio,quick_ratio,debt_to_equity,return_on_assets,beta,peg_ratio,enterprise_value,total_cash,operating_cash_flow,free_cash_flow,price_to_book,trailing_pe,data_pull_date,ebit,total_liabilities,net_income_fy0,net_income_fy1,operating_cash_flow_fy0,operating_cash_flow_fy1,total_assets_fy0,total_assets_fy1,long_term_debt_fy0,long_term_debt_fy1,current_assets_fy0,current_assets_fy1,current_liabilities_fy0,current_liabilities_fy1,total_revenue_fy0,total_revenue_fy1,cost_of_revenue_fy0,cost_of_revenue_fy1,shares_outstanding_fy0,shares_outstanding_fy1,market_cap_as_of,negative_revenue_flag
ARTNIRMAN,Art Nirman Limited,Real Estate,Real Estate - Development,332359008.0,49542000.0,14.91,729635008.0,974282262.8479004,,151.9,1.4,5.2931,0.0,5199000.0,2026-07-11,ok,INR,OK,688174000.0,-34870000.0,522566000.0,4.483,0.858,195.929,0.02648,0.665,,1565469312.0,69891000.0,-473011008.0,-508953504.0,2.4321084,79.54902,2026-07-12,30376000.0,315312000.0,19923000.0,11787000.0,-134085000.0,15853000.0,688174000.0,531763000.0,179578000.0,28246000.0,636863000.0,462167000.0,114297000.0,115860000.0,273852000.0,342896000.0,-19404000.0,196877000.0,24956000.0,24956000.0,2026-07-23,False
ARVEE,Arvee Laboratories (India) Ltd.,Basic Materials,Specialty Chemicals,315140992.0,31979000.0,10.15,11135000.0,1773007793.2739258,,67.5,7.77,8.9544,0.0,25263000.0,2026-07-11,ok,INR,OK,375742860.0,183053310.0,158363040.0,3.347,1.822,3.296,0.03068,0.505,,1749204608.0,32824000.0,-1198000.0,-40060032.0,5.241262,84.65608,2026-07-12,30218440.0,63129550.0,21473100.0,10518350.0,-2061700.0,36635380.0,375742860.0,385632170.0,10332750.0,10000000.0,196635070.0,169795310.0,38272030.0,71264930.0,384383820.0,303422040.0,249291450.0,187649280.0,11020000.0,11020000.0,2026-07-23,False
ARVIND,Arvind Limited,Consumer Cyclical,Textile Manufacturing,93031899136.0,10044199936.0,10.8,16595200000.0,136089800505.89355,41.41,15.0,10.66,15.3719,7.24,4139399936.0,2026-07-11,ok,INR,OK,88364700000.0,,5481600000.0,1.141,0.471,40.071,0.05271,-0.015,,151579525120.0,3888900096.0,8670799872.0,795950016.0,3.4098341,33.33544,2026-07-12,7598900000.0,46950000000.0,4139400000.0,3534900000.0,8670800000.0,7628800000.0,88364700000.0,80989500000.0,2771600000.0,2923000000.0,44412700000.0,37718800000.0,38931100000.0,35077400000.0,93031900000.0,83288100000.0,44945400000.0,39630200000.0,262114640.0,261817974.0,2026-07-23,False
ARVINDFASN,Arvind Fashions Limited,Consumer Cyclical,Apparel Retail,52661899264.0,7045700096.0,13.38,13358799872.0,63385878533.25,37.78,14.8,15.9,21.4886,8.31,1237799936.0,2026-07-11,ok,INR,OK,42157800000.0,,5740400000.0,1.26,0.37,115.111,0.064619996,-0.129,,77070278656.0,639100032.0,4043099904.0,1410850048.0,6.589553,50.487545,2026-07-12,4323600000.0,30552700000.0,1225700000.0,-355700000.0,4043100000.0,5295200000.0,42157800000.0,38091800000.0,1049200000.0,83300000.0,27777800000.0,24292700000.0,22037400000.0,18936600000.0,52661900000.0,46198400000.0,24025100000.0,21495400000.0,133654989.0,133300510.0,2026-07-23,False
ARVSMART,Arvind SmartSpaces Limited,Real Estate,Real Estate - Development,5640522752.0,1519042048.0,26.93,5831884800.0,27410105530.600708,67.95,-4.7,12.14,11.7996,0.0,964435008.0,2026-07-11,ok,INR,OK,35935589000.0,,4553362000.0,1.208,0.142,65.077,0.029040001,0.174,,32259571712.0,2958078976.0,-1704435968.0,-442997248.0,4.1461053,29.236277,2026-07-12,1660165000.0,26974083000.0,964435000.0,1104920000.0,-1704436000.0,-839849000.0,35935589000.0,26708105000.0,4949491000.0,2262889000.0,26419262000.0,19729990000.0,21865900000.0,16205652000.0,5640523000.0,7133049000.0,1945680000.0,3247401000.0,45866979.0,45564479.0,2026-07-23,False
ASAHIINDIA,Asahi India Glass Limited,Consumer Cyclical,Auto Parts,49899298816.0,9185200128.0,18.41,21979600896.0,223430940540.3042,67.39,14.8,10.49,10.791,3.36,3447000064.0,2026-07-11,ok,INR,OK,77722500000.0,,6981400000.0,1.428,0.462,55.868,0.05436,0.294,,252635676672.0,2453100032.0,5016900096.0,-5268062720.0,5.9278603,66.24909,2026-07-12,6626400000.0,38380800000.0,3447000000.0,3712700000.0,5016900000.0,7199700000.0,77722500000.0,67898000000.0,15578900000.0,19721800000.0,23296900000.0,20148700000.0,16315500000.0,18662900000.0,49060200000.0,45517400000.0,14834000000.0,16780700000.0,254927192.0,243089931.0,2026-07-23,False
ASAHISONG,Asahi Songwon Colors Limited,Basic Materials,Specialty Chemicals,5354764800.0,498239008.0,9.3,1432080000.0,3637549125.143738,74.34,-5.7,6.13,10.4131,0.0,187684000.0,2026-07-11,ok,INR,OK,6030102000.0,,595223000.0,1.248,0.594,48.076,0.03259,0.276,,4828162048.0,48026000.0,432396992.0,233122880.0,1.1714592,16.94846,2026-07-12,378030000.0,3051318000.0,187684000.0,197546000.0,432397000.0,579170000.0,6030102000.0,5899609000.0,414703000.0,569700000.0,2994979000.0,2748939000.0,2399756000.0,2265694000.0,5354765000.0,5623584000.0,3591255000.0,3713392000.0,11787262.0,11787262.0,2026-07-23,False
ASAL,Automotive Stampings and Assemblies Limited,Consumer Cyclical,Auto Parts,8905241600.0,525988992.0,5.91,1243800064.0,8688930430.55719,75.0,35.9,123.29,43.7416,0.0,276768992.0,2026-07-11,ok,INR,OK,3353110000.0,,-233497000.0,0.905,0.519,343.962,0.07675,0.595,,9362217984.0,189767008.0,589747968.0,266110496.0,22.975344,30.02867,2026-07-12,381069000.0,2991500000.0,276769000.0,167789000.0,589748000.0,-67194000.0,3353110000.0,2943042000.0,,,2221465000.0,1698096000.0,2454962000.0,2299797000.0,8895610000.0,7746523000.0,6496420000.0,5787301000.0,15864397.0,15864397.0,2026-07-23,False
ASALCBR,Associated Alcohols & Breweries Limited,Consumer Defensive,Beverages - Wineries & Distilleries,10194006016.0,1429249024.0,14.02,689188992.0,16275195314.892578,65.95,-1.6,14.56,17.0621,0.0,884547008.0,2026-07-11,ok,INR,OK,8557953000.0,,1987184000.0,2.575,0.557,9.922,0.0941,0.372,,16192881664.0,278243008.0,517668992.0,-208640496.0,2.2720475,18.01741,2026-07-12,1244950000.0,1611819000.0,884547000.0,814164000.0,517669000.0,739152000.0,8557953000.0,7176502000.0,96238000.0,296386000.0,3248555000.0,2516478000.0,1261371000.0,1495562000.0,10194006000.0,10758994000.0,5875517000.0,6576438000.0,20079200.0,18079200.0,2026-07-23,False
ASHAPURMIN,Ashapura Minechem Limited,Basic Materials,Other Industrial Metals & Mining,52371300352.0,6736099840.0,12.86,14437399552.0,66467057822.30994,46.28,254.6,29.05,20.1176,0.0,4014200064.0,2026-07-11,ok,INR,OK,46980700000.0,,6856800000.0,1.36,0.86,87.774,0.07836,0.661,,72842797056.0,3293299968.0,4628599808.0,-761849984.0,3.743636,15.385623,2026-07-12,5624500000.0,30532400000.0,4014200000.0,2958100000.0,4628600000.0,1893300000.0,46980700000.0,39305511000.0,10192500000.0,8541135000.0,25879400000.0,21005029000.0,19022600000.0,17076127000.0,52371300000.0,27389300000.0,15247300000.0,7866000000.0,95526098.0,95526098.0,2026-07-23,False
ASHIANA,Ashiana Housing Limited,Real Estate,Real Estate - Development,11432800256.0,1333100032.0,11.66,3231300096.0,38531176460.98993,71.89,46.8,14.52,13.2518,0.0,1178899968.0,2026-07-11,ok,INR,OK,42837100000.0,,10067900000.0,1.328,0.298,37.597,0.01873,0.275,,30221686784.0,8737599488.0,3421900032.0,4423653888.0,4.15705,31.246872,2026-07-12,1606300000.0,34242400000.0,1178900000.0,182400000.0,3421900000.0,2335100000.0,42837100000.0,34876424000.0,2635500000.0,2450539000.0,40783600000.0,32926595000.0,30715700000.0,24019900000.0,11432800000.0,5288000000.0,8207100000.0,3681800000.0,100524857.0,100524857.0,2026-07-23,False
ASHIKA,Ashika Global Securities Limited,,,1989073024.0,,0.0,2637001984.0,,92.33,,7.38,,,602840000.0,2026-07-11,ok,INR,OK,,,,1.372,1.372,22.575,0.05144,0.511,,19593267200.0,888489984.0,-860339008.0,,1.5272316,,2026-07-12,,,,,,,,,,,,,,,,,,,,,2026-07-23,False
ASHIMASYN,Ashima Limited,Real Estate,Real Estate - Development,120100000.0,-31600000.0,-26.31,1642099968.0,3332968639.439972,73.49,736.6,-1.62,0.6353,0.0,-46700000.0,2026-07-11,ok,INR,OK,5570800000.0,,2528800000.0,3.174,0.62,59.301,-0.0040599997,0.228,,3844105472.0,699299968.0,-402900000.0,31200000.0,1.0477582,,2026-07-12,25800000.0,2801700000.0,-203000000.0,-190000000.0,-402900000.0,-198600000.0,5570800000.0,5022100000.0,1542500000.0,1125000000.0,3691900000.0,3683700000.0,1163100000.0,822500000.0,120100000.0,104800000.0,29200000.0,-5000000.0,191660078.0,191660078.0,2026-07-23,False
ASHOKA,Ashoka Buildcon Limited,Industrials,Engineering & Construction,75198840832.0,18823411712.0,25.03,16084635648.0,34133134926.990875,54.49,-27.5,47.99,47.6194,0.0,25500100608.0,2026-07-11,ok,INR,OK,130501460000.0,,55852054000.0,2.226,1.149,24.459,0.06364,0.489,,46244208640.0,6742646784.0,6545827840.0,-15004608512.0,0.5613668,5.1868343,2026-07-12,40442944000.0,64740325000.0,25500100000.0,16941026000.0,6545828000.0,16734528000.0,130501460000.0,207696234000.0,4460273000.0,6720985000.0,101424039000.0,177576748000.0,45571985000.0,144235488000.0,75198839000.0,100366278000.0,49158101000.0,63503465000.0,280723217.0,280723217.0,2026-07-23,False
ASHOKAMET,Ashoka Metcast Limited,Basic Materials,Steel,277024992.0,62568000.0,22.59,577283968.0,350443931.44226074,53.65,23.6,8.56,8.5703,0.0,107998000.0,2026-07-11,ok,INR,OK,2083814000.0,,980627000.0,4.227,0.968,43.157,0.02005,0.796,,940627904.0,17876000.0,-171848000.0,-214506752.0,0.2158705,2.4380164,2026-07-12,152546000.0,746183000.0,107998000.0,73392000.0,-171848000.0,-62665000.0,2083814000.0,1428581000.0,429399000.0,74822000.0,1284501000.0,986862000.0,303874000.0,152317000.0,277025000.0,389626000.0,160506000.0,313557000.0,24996000.0,24996000.0,2026-07-23,False
ASHOKLEY,Ashok Leyland Limited,Industrials,Farm & Heavy Construction Machinery,563620806656.0,119022600192.0,21.12,639357026304.0,897289989097.4733,40.13,17.4,21.64,14.5156,40.1,34710298624.0,2026-07-11,ok,INR,OK,1010407400000.0,,106246400000.0,1.321,0.612,344.737,0.074149996,0.403,,1362121719808.0,170792697856.0,-48947101696.0,-141562496.0,5.9720907,26.648056,2026-07-12,98594400000.0,824945000000.0,34710300000.0,31068000000.0,-48947100000.0,1284700000.0,1010407400000.0,817145300000.0,460163600000.0,363829200000.0,437423200000.0,342401300000.0,331176800000.0,265514600000.0,560760300000.0,483417600000.0,338559500000.0,296795600000.0,5873854552.0,5873054552.0,2026-07-23,False
ASIANENE,Asian Energy Services Limited,Energy,Oil & Gas Equipment & Services,7910474240.0,953558016.0,12.05,1586429952.0,16931666257.25647,68.33,57.0,11.6,13.7143,0.0,511571008.0,2026-07-11,ok,INR,OK,9184118000.0,,3762870000.0,2.111,1.944,32.051,0.06329,0.805,,15060175872.0,1468454016.0,529852000.0,-1150901120.0,3.0221372,29.422398,2026-07-12,794878000.0,4234356000.0,511571000.0,421231000.0,529852000.0,-330765000.0,9184118000.0,5924567000.0,722426000.0,63360000.0,7151005000.0,4494873000.0,3388135000.0,1789542000.0,7910475000.0,4650381000.0,6410492000.0,3864922000.0,44917499.0,44703526.0,2026-07-23,False
ASIANHOTNR,Asian Hotels (North) Limited,Consumer Cyclical,Lodging,3492529920.0,534279008.0,15.3,3337306880.0,12717491690.274841,89.08,21.4,-17.29,-5.344,0.0,-1022571008.0,2026-07-11,ok,INR,OK,16922459000.0,,-1569397000.0,0.603,0.52,36.252,0.01377,-0.007,,14977733632.0,1842332032.0,-1555548032.0,-3043086592.0,1.4645747,,2026-07-12,-692991000.0,7716543000.0,-1022571000.0,1872596000.0,-1555548000.0,4365678000.0,16922459000.0,15444980000.0,2656907000.0,1614046000.0,2385535000.0,1007697000.0,3954932000.0,11106443000.0,3410811000.0,3181924000.0,1211819000.0,1133310000.0,42633229.0,19453229.0,2026-07-23,False
ASIANPAINT,Asian Paints Limited,Basic Materials,Specialty Chemicals,355835412480.0,62993899520.0,17.7,39289298944.0,2564852811272.5,52.88,10.6,20.89,24.4074,9.85,43253501952.0,2026-07-11,ok,INR,OK,345344900000.0,171031200000.0,110476100000.0,2.209,1.485,17.847,0.10560001,0.304,,2528246759424.0,86016401408.0,70881796096.0,43408711680.0,12.018474,59.519894,2026-07-12,61988500000.0,125195100000.0,43253500000.0,36672300000.0,70881800000.0,44239600000.0,345344900000.0,303713700000.0,12471700000.0,2596200000.0,201846400000.0,169916800000.0,91370300000.0,81412300000.0,355409000000.0,338151700000.0,201194900000.0,195923600000.0,958644295.0,958743124.0,2026-07-23,False
ASIANTILES,Asian Granito India Limited,Industrials,Building Products & Equipment,18580619264.0,1036001984.0,5.58,4392369152.0,14038104292.364616,51.98,14.1,1.28,3.2712,0.0,208694000.0,2026-07-11,ok,INR,OK,24717544000.0,,5513713000.0,1.745,0.875,28.468,0.0109,0.368,,18248742912.0,826956992.0,939824000.0,-1562695808.0,0.9510087,69.77143,2026-07-12,566554000.0,9288238000.0,208694000.0,104777000.0,939824000.0,601447000.0,24717544000.0,20978069000.0,1763800000.0,765776000.0,12911907000.0,11419489000.0,7398194000.0,6334627000.0,18580619000.0,17109847000.0,13694273000.0,12413949000.0,296475285.0,147045316.0,2026-07-23,False
ASKAUTOLTD,ASK AUTOMOTIVE LIMITED,Consumer Cyclical,Auto Parts,41763201024.0,5308899840.0,12.71,6790099968.0,96402731400.0,74.95,35.0,25.26,23.7826,0.0,2973199872.0,2026-07-11,ok,INR,OK,25568000000.0,,301600000.0,1.042,0.444,51.789,0.11627,-0.172,,99653148672.0,129100000.0,3011899904.0,-3110575104.0,7.0927157,31.248344,2026-07-12,4390700000.0,12457000000.0,2973200000.0,2476200000.0,3011900000.0,3602000000.0,25568000000.0,19238600000.0,4211200000.0,3064000000.0,7405700000.0,5031300000.0,7104100000.0,4896900000.0,40788700000.0,35342600000.0,29253900000.0,25681300000.0,197142600.0,197142600.0,2026-07-23,False
ASPINWALL,Aspinwall and Company Limited,Consumer Defensive,Farm Products,4171500032.0,198900000.0,4.77,794600000.0,1954572000.0,,46.1,6.69,10.4715,0.0,131600000.0,2026-07-11,ok,INR,OK,3330300000.0,269900000.0,1048200000.0,1.84,0.575,39.552,0.028210001,-0.125,,2554206208.0,160800000.0,-218200000.0,-328775008.0,0.9559001,14.594771,2026-07-12,218100000.0,1321300000.0,131600000.0,145300000.0,-218200000.0,-352600000.0,3330300000.0,3116400000.0,4800000.0,4800000.0,2295700000.0,2134400000.0,1247500000.0,1126200000.0,4123700000.0,3315900000.0,2051700000.0,1479500000.0,7818288.0,7818288.0,2026-07-23,False
ASTAR,Asian Star Company Limited,,,28820051968.0,638145024.0,2.21,4933084160.0,,94.77,-12.7,2.51,,,404246016.0,2026-07-11,ok,INR,OK,,,,3.157,1.828,29.759,0.01387,0.078,,10329406464.0,4125922048.0,898806976.0,1186309760.0,0.5744325,,2026-07-12,,,,,,,,,,,,,,,,,,,,,2026-07-23,False
ASTEC,Astec LifeSciences Limited,Basic Materials,Agricultural Inputs,4481456128.0,-45260000.0,-1.01,4489298944.0,15038282970.199951,73.33,32.7,-25.84,-10.6094,0.0,-809174976.0,2026-07-11,ok,INR,OK,9420382000.0,606901000.0,-567953000.0,0.886,0.52,114.84,-0.0339,0.152,,19732936704.0,122509000.0,-807075008.0,-934969344.0,3.9331167,,2026-07-12,-469204000.0,5511198000.0,-809175000.0,-1347524000.0,-807075000.0,-83986000.0,9420382000.0,8814238000.0,500000000.0,2800000000.0,4429911000.0,3411378000.0,4997864000.0,3657126000.0,4457151000.0,3781466000.0,3037086000.0,3027129000.0,22282238.0,19761396.0,2026-07-23,False
ASTERDM,Aster DM Quality Care Limited,Healthcare,Medical Care Facilities,46432198656.0,9010299904.0,19.41,22196600832.0,694085825303.933,53.34,18.2,10.07,9.7111,40.66,3881400064.0,2026-07-11,ok,INR,OK,81119600000.0,,9686300000.0,1.989,1.669,45.921,0.05408,-0.037,,428358434816.0,13267699712.0,6559200256.0,13466349568.0,9.109748,107.56649,2026-07-12,6926700000.0,32782600000.0,3881400000.0,53778300000.0,6559200000.0,4250500000.0,81119600000.0,66063800000.0,5584400000.0,4837100000.0,19477900000.0,19014700000.0,9791600000.0,8792100000.0,46432200000.0,41384600000.0,10487900000.0,9383300000.0,516939399.0,498205149.0,2026-07-23,False
ASTRAL,Astral Limited,Industrials,Building Products & Equipment,65685999616.0,10618999808.0,16.17,2503000064.0,384304058171.5,54.27,24.2,13.8,17.6746,0.0,5366000128.0,2026-07-11,ok,INR,OK,58119000000.0,,11413000000.0,1.762,0.947,6.168,0.088599995,0.158,,351328010240.0,9434000384.0,11169999872.0,4749000192.0,8.82867,66.65667,2026-07-12,7625000000.0,17540000000.0,5366000000.0,5238000000.0,11170000000.0,6296000000.0,58119000000.0,50560000000.0,830000000.0,898000000.0,26391000000.0,21488000000.0,14978000000.0,11433000000.0,65686000000.0,58324000000.0,39511000000.0,35192000000.0,268650163.0,268634727.0,2026-07-23,False
ASTRAMICRO,Astra Microwave Products Limited,Technology,Communication Equipment,11628015616.0,3337551872.0,28.7,2876673024.0,166106291496.0,31.43,19.7,15.99,21.5226,0.0,1929708032.0,2026-07-11,ok,INR,OK,19879592000.0,,11022254000.0,3.127,1.816,21.883,0.09443,0.504,,171631984640.0,2528466944.0,3867339008.0,3062138368.0,13.029595,89.292076,2026-07-12,3163119000.0,6733880000.0,1929708000.0,1535088000.0,3867339000.0,-901474000.0,19879592000.0,18512244000.0,632173000.0,393647000.0,16205147000.0,15573437000.0,5182893000.0,6444904000.0,11628016000.0,10511792000.0,5707607000.0,5773577000.0,94945008.0,94945008.0,2026-07-23,False
ASTRAZEN,AstraZeneca Pharma India Limited,Healthcare,Drug Manufacturers - Specialty & Generic,22755799040.0,2620300032.0,11.51,1106599936.0,198125000000.0,81.58,20.4,22.83,25.4832,0.0,1875200000.0,2026-07-11,ok,INR,OK,19891000000.0,,7581200000.0,1.772,0.675,12.679,0.0832,0.259,,199580499968.0,4486199808.0,-151400000.0,-427100000.0,23.254183,108.697105,2026-07-12,2566900000.0,11163100000.0,1875200000.0,1157400000.0,-151400000.0,653600000.0,19891000000.0,15181200000.0,,,17399300000.0,13423500000.0,9818100000.0,7030000000.0,22755800000.0,17162900000.0,13805400000.0,9630100000.0,25000000.0,25000000.0,2026-07-23,False
ATALREAL,Atal Realtech Limited,Industrials,Engineering & Construction,1200536064.0,111750000.0,9.31,135019008.0,3791225297.2626686,57.14,37.8,7.96,10.2108,0.0,64916000.0,2026-07-11,ok,INR,OK,1188577000.0,,858400000.0,5.696,0.934,14.083,0.06039,0.142,,1944336384.0,69881000.0,-194395008.0,-167464784.0,1.9601418,29.60606,2026-07-12,102698000.0,229846000.0,64916000.0,35431000.0,-194395000.0,-143477000.0,1188577000.0,896318936.0,24119000.0,9280774.0,1041200000.0,738637294.0,182800000.0,199974906.0,1200536000.0,957283000.0,1030994000.0,809388000.0,123896250.0,111015000.0,2026-07-23,False
ATAM,Atam Valves Limited,Industrials,Specialty Industrial Machinery,472928992.0,49224000.0,10.41,149399008.0,770313565.0177002,56.23,-10.9,6.48,11.0823,0.0,24154000.0,2026-07-11,ok,INR,OK,581122000.0,,358467000.0,2.877,0.962,39.253,0.04808,0.083,,913661696.0,14558000.0,4630000.0,-14225125.0,2.046273,32.31754,2026-07-12,43240000.0,200515000.0,24154000.0,63205000.0,4630000.0,-65802000.0,581122000.0,540132000.0,5112000.0,7790000.0,549416000.0,502663000.0,190949000.0,161716000.0,472929000.0,605001000.0,282155000.0,345061000.0,11463000.0,11463000.0,2026-07-23,False
ATGL,Adani Total Gas Limited,Utilities,Utilities - Regulated Gas,58944098304.0,11753499648.0,19.94,28532299776.0,744736424554.2821,79.77,16.1,14.46,13.5894,0.0,6557199872.0,2026-07-11,ok,INR,OK,95486200000.0,45733900000.0,-8076900000.0,0.638,0.443,58.65,0.06925,0.691,,819235651584.0,5449200128.0,11486600192.0,-1455699968.0,16.36561,121.86869,2026-07-12,9944800000.0,46838100000.0,6557200000.0,6544100000.0,11486600000.0,9638700000.0,95486200000.0,76647100000.0,20194700000.0,15399900000.0,14228900000.0,11208800000.0,22305800000.0,15381900000.0,58560100000.0,49696900000.0,41909300000.0,34278300000.0,1099810083.0,1099810083.0,2026-07-23,False
ATHERENERG,Ather Energy Limited,Consumer Cyclical,Auto Manufacturers,36717600768.0,-4083599872.0,-11.12,6642200064.0,490883072359.5,58.11,73.7,-33.74,-13.0768,0.0,-5171700224.0,2026-07-11,ok,INR,OK,47215100000.0,,19796600000.0,2.419,0.992,25.819,-0.1065,,,461829275648.0,13751600128.0,318900000.0,-14708862976.0,18.228052,,2026-07-12,-4349700000.0,21488800000.0,-5171700000.0,-8122800000.0,318900000.0,-7207000000.0,47215100000.0,19135000000.0,3674200000.0,309000000.0,33749000000.0,12294000000.0,13952400000.0,10764000000.0,36717600000.0,22550100000.0,28976100000.0,18767500000.0,382673164.0,372459668.0,2026-07-23,False
ATL,Allcargo Terminals Limited,Industrials,Integrated Freight & Logistics,8208000000.0,1615500032.0,19.68,7688999936.0,6715683089.031298,69.98,11.9,14.03,10.3346,0.0,442100000.0,2026-07-11,ok,INR,OK,12481400000.0,,11000000.0,1.007,0.719,218.109,0.0531,1.105,,,855400000.0,1572999936.0,605639488.0,1.8973231,14.948718,2026-07-12,1123600000.0,8956100000.0,442100000.0,304900000.0,1573000000.0,1084000000.0,12481400000.0,9590672000.0,0.0,1021244000.0,1620200000.0,1871722000.0,1609200000.0,1735674000.0,8208000000.0,7578100000.0,1408000000.0,1237100000.0,291859323.0,262107013.0,2026-07-23,False
ATLANTAA,Atlantaa Limited,Industrials,Infrastructure Operations,739038976.0,558414016.0,75.56,3176199936.0,2976380037.3077393,78.54,-18.9,-0.8,3.1095,0.0,-17100000.0,2026-07-11,ok,INR,OK,5658969000.0,,1402253000.0,1.598,0.991,148.258,0.01132,0.94,,4894061568.0,1492702976.0,-332500000.0,1257219072.0,1.5025132,,2026-07-12,103041000.0,3516628000.0,-17100000.0,425717000.0,-332500000.0,542700000.0,5658969000.0,5722231000.0,901500000.0,804188000.0,3747427000.0,3383571000.0,2345174000.0,2413841000.0,739039000.0,680991000.0,185511000.0,172896000.0,81500000.0,81500000.0,2026-07-23,False
ATLANTAELE,ATLANTA ELECTRICALS LTD,Industrials,Electrical Equipment & Parts,18515173376.0,3444390912.0,18.6,507384000.0,122657804660.14099,87.28,81.7,31.55,34.6302,0.0,2017652992.0,2026-07-11,ok,INR,OK,15086103000.0,,3799944000.0,1.694,0.956,5.461,0.16755,,,130801704960.0,66882000.0,1843314944.0,366554240.0,14.029658,62.49171,2026-07-12,3327381000.0,5794242000.0,2017653000.0,1186466000.0,1843315000.0,835757000.0,15086103000.0,12429950000.0,31221000.0,1441690000.0,9277719000.0,6782330000.0,5477775000.0,7087900000.0,18515173000.0,12441796000.0,13001733000.0,9163626000.0,76896625.0,76896625.0,2026-07-23,False
ATLASCYCLE,Atlas Cycles (Haryana) Limited,Consumer Cyclical,Leisure,69044000.0,-67435000.0,-97.67,90000000.0,649083052.2481384,48.86,-83.6,-2.1,-1.869,0.0,-80362000.0,2026-07-11,ok,INR,OK,4826357000.0,,-241430000.0,0.548,0.112,2.371,-0.01075,0.528,,695256960.0,27752000.0,18924000.0,-180728000.0,0.16679522,,2026-07-12,-80231000.0,1031230000.0,-80362000.0,95126000.0,18924000.0,-6498000.0,4826357000.0,4788241000.0,90000000.0,90000000.0,292222000.0,238059000.0,533652000.0,643173000.0,69044000.0,171396000.0,64353000.0,108897000.0,6503838.0,6503838.0,2026-07-23,False
ATUL,Atul Ltd,Basic Materials,Specialty Chemicals,62735400960.0,10347700224.0,16.49,1830200064.0,183245483120.0,46.1,15.0,11.53,13.5233,0.98,6778999808.0,2026-07-11,ok,INR,OK,79004900000.0,53735000000.0,29335500000.0,3.614,2.709,2.907,0.059949998,0.197,,168775581696.0,17399099392.0,10227699712.0,5691812352.0,2.9508183,27.100082,2026-07-12,9166700000.0,16039600000.0,6779000000.0,4839300000.0,10227700000.0,6031300000.0,79004900000.0,70009900000.0,1603100000.0,1820100000.0,40556000000.0,29448700000.0,11220500000.0,8837800000.0,62031100000.0,55100100000.0,33594700000.0,28064700000.0,29441755.0,29441755.0,2026-07-23,False
ATULAUTO,Atul Auto Limited,Consumer Cyclical,Auto Manufacturers,4988599808.0,634394048.0,12.72,0.0,13431619520.0,62.02,25.3,,12.1035,0.0,403000000.0,2026-07-11,ok,INR,OK,7687700000.0,,1287900000.0,,,,,0.623,,10206141440.0,571000000.0,,,5.9562783,32.255417,2026-07-12,663900000.0,2786400000.0,422600000.0,216300000.0,474700000.0,334800000.0,7687700000.0,6802600000.0,391800000.0,244500000.0,3490400000.0,2702700000.0,2202500000.0,1504300000.0,8110400000.0,7105500000.0,5794700000.0,5207800000.0,27751280.0,27751280.0,2026-07-23,False
AUBANK,AU Small Finance Bank Limited,Financial Services,Banks - Regional,10612014080.0,,0.0,138715447296.0,724705205136.0,31.3,37.1,,,0.0,2268055040.0,2026-07-11,ok,INR,OK,1917974681000.0,,,,,,,,,854781722624.0,85234098176.0,,,4.01181,30.579006,2026-07-12,,1718239461000.0,26412543000.0,21059266000.0,18288660000.0,54624118000.0,1917974681000.0,1578456662000.0,,,,,,,120906214000.0,105378926000.0,,,748267121.0,744530531.0,2026-07-23,False
AURIONPRO,Aurionpro Solutions Limited,Technology,Software - Application,14110851072.0,3021371904.0,21.41,606734976.0,45589812394.993286,55.58,5.7,13.25,14.6947,0.0,2129586048.0,2026-07-11,ok,INR,OK,23346642000.0,,7360245000.0,2.409,1.114,3.478,0.075619996,-0.341,,44788248576.0,2049942016.0,558849984.0,-1639605120.0,2.6566405,22.268951,2026-07-12,2662911000.0,5899971000.0,2093086000.0,1861743000.0,558850000.0,1571020000.0,23346642000.0,19498640000.0,14798000.0,44366000.0,12585343000.0,11108289000.0,5225098000.0,3760109000.0,14110851000.0,11729671000.0,4312145000.0,4038433000.0,55213530.0,53709530.0,2026-07-23,False
AUROPHARMA,Aurobindo Pharma Limited,Healthcare,Drug Manufacturers - Specialty & Generic,336530800640.0,68558000128.0,20.37,80728399872.0,881651576603.1238,54.83,5.6,9.93,13.5823,23.65,35047501824.0,2026-07-11,ok,INR,OK,585021500000.0,,146697400000.0,1.813,0.982,21.31,0.05861,0.022,,883358957568.0,106175299584.0,55263698944.0,13185349632.0,2.3986912,25.905628,2026-07-12,54958200000.0,206193400000.0,35047500000.0,34858800000.0,55263700000.0,39246200000.0,585021500000.0,497849700000.0,8027500000.0,15616500000.0,327087500000.0,271624600000.0,180390100000.0,146823400000.0,333847400000.0,313781300000.0,134883600000.0,130262400000.0,580801623.0,580801623.0,2026-07-23,False
